교차로코드,교차로명칭,X좌표,Y좌표
6466,진관119안전센터,37.62875059,126.91937268
6467,경기상고(연등),37.58796154,126.96928668
6469,안국동사거리(연등),37.57599345,126.98432011
6470,KT월곡(연등)2,37.60215509,127.03667376
6471,이마트상봉점(연등)1,37.59677776,127.09296669
6426,중화중학교,37.58450988,127.09414905
6418,농협신설동지점,37.57482889,127.02137969
6419,아세아빌딩(연등),37.57356776,126.99125548
6437,안암동,37.58008696,127.02574144
6450,신용산초교(연등)2,37.51993994,126.97391370
6453,제일기획앞(연등),37.53596764,126.99959618
6472,명사약국앞,37.61480941,127.07533929
6473,용곡삼거리(연등)2,37.56808352,127.08617018
6474,용곡삼거리(연등)3,37.56825367,127.08558776
6475,광진교(연등)1,37.54423536,127.11493450
6477,STX빌딩(연등),37.55345511,126.97531871
6478,상공회의소(연등),37.55972483,126.97280577
6480,시청(연등),37.56384704,126.97779885
6481,명동역앞,37.56094643,126.98619058
6484,한솔부동산,37.62123040,127.07882640
6485,상계초교(연등),37.65843518,127.06540148
6482,코오롱연립(연등),37.63695376,127.07232125
6483,상원중,37.67106440,127.05823279
6486,주공326단지(연등)2,37.65113002,127.05994893
6487,공연초교,37.62708483,127.07659573
6488,녹주아파트,37.62072525,127.07300309
6489,중평중학교,37.63756312,127.06287189
6491,공릉검문소(연등),37.62223750,127.08886264
6493,상계주유소(연등)2,37.65868265,127.07103151
6494,"수락리버시티3,4단지앞(연등)",37.68738436,127.05294562
6495,창동변전소(연등),37.65846199,127.04054275
6496,신방학중,37.66431574,127.02896418
6497,창동운동장(연등)1,37.65924571,127.04986960
6498,청한빌라앞(연등)1,37.65695385,127.01348011
6499,창주공4단지(연등),37.64487474,127.04675976
6500,성대야구장(연등),37.67663318,127.04849109
6501,방학한화아파트(연등),37.66211692,127.03085348
6502,숭미초교(연등)2,37.65142166,127.02846146
6503,창일중교(연등),37.64918311,127.04617866
6505,답십리래미안위브106동앞,37.57285360,127.05418204
6506,성복교회,37.57224602,127.07686336
6508,청량초교(연등)1,37.59325063,127.05809914
6511,장안LPG(연등),37.57542992,127.06742296
6513,마포구청입구,37.56594463,126.90257499
6515,마포공영주차장입구,37.53991506,126.94357213
6516,홍대부속초교,37.55926529,126.91408830
6518,월드컵파크1단지(연등),37.57629632,126.89390789
6519,공덕오거리(연등)1,37.54339191,126.95234678
6521,사랑의전화(연등),37.54444034,126.95379426
6522,망원정사거리(연등),37.55272855,126.90395616
6524,용강동주민센터(연등),37.54270121,126.93961886
6525,홍은풍림아파트,37.59521303,126.94022222
6526,홍제역,37.58805729,126.94511299
6527,무악재한화아파트,37.58274713,126.95013864
6528,무악재역,37.58197978,126.95053578
6529,무악재역(연등),37.58133458,126.95092061
6417,동대문역,37.57201018,127.01222191
6423,농협신당동지점,37.56413533,127.01599223
6425,동원시장(연등)1,37.58904537,127.09066608
6427,면목1동주민센터,37.58757771,127.08785392
6430,상봉2동,37.59317008,127.08863036
6432,국민은행중화동지점,37.59811225,127.08012637
6531,모과나무집,37.57474319,126.92469597
6532,느티나무집,37.57714201,126.92873840
6435,신내동성아파트,37.60787838,127.09788560
6530,안산초교,37.58051412,126.95187290
6533,DMC아이파크,37.57532043,126.91364634
6534,서대문역(연등),37.56650793,126.96736594
6535,서대문구청(연등)2,37.58033077,126.93616765
6537,연가교남측(연등),37.57148350,126.92182054
6539,연희우체국(연등),37.56950338,126.93140985
6540,독립공원(연등),37.57594767,126.95624573
6541,북가좌한울뉴타운아파트,37.57713314,126.90900112
6544,청운아파트(연등),37.59454839,126.91451756
6546,수색초교입구(연등),37.58328766,126.89664806
6547,은평터널(연등),37.59023840,126.90460467
6548,산골고개,37.59759518,126.93860934
6549,대림한숲아파트(연등),37.58602758,126.90021765
6550,교육복지통합센터(연등),37.56124491,127.05702944
6551,신당중앙시장(연등),37.56560520,127.01825776
6552,서울의숲입구,37.54504757,127.04333185
6553,서울의숲입구(연등)1,37.54548423,127.04352421
6554,금호래미안아파트앞,37.55286215,127.02388118
6555,성수대교북단램프,37.53966507,127.03570764
6557,성수대교남단램프(연등),37.53489049,127.03484880
6558,성수대교남단램프,37.53488144,127.03437436
6560,시청입구,37.56605765,126.97907420
6561,서서울생활고교(경보),37.50335921,126.82906232
6562,백광골프랜드,37.50479060,126.87078553
6566,천왕이펜하우스6단지(연등),37.47961226,126.84051320
6567,천왕이펜하우스4단지(연등),37.48095035,126.83888083
6568,천왕이펜하우스2단지앞(연등),37.48589874,126.83801656
6570,신성미소지움아파트(연등),37.52321982,126.84728230
6572,신정2단지입구,37.51455296,126.83123646
6573,잠실전화국삼거리,37.51416377,127.10724995
6574,지식산업센터(경보),37.48263182,126.89783550
6575,"목동3,4단지(경보)",37.53294760,126.87518209
6576,"목동1,2단지(연등)",37.53652150,126.88035289
6580,여의지구대앞(연등)2,37.52668353,126.92165733
6581,발산초교(연등),37.54962662,126.83197606
6582,홍연아파트(연등)1,37.57764640,126.93144588
6583,명화나이트(연등),37.52218392,126.91154283
6584,강서구의회앞,37.54650441,126.86274847
7511,은평뉴타운320동,37.63416308,126.92700621
6415,하나은행혜화,37.58424088,127.00010367
6444,삼청각,37.59648717,126.98433152
7500,아이온스퀘어삼거리,37.48091610,127.14188387
6404,동신목재합판앞,37.54484628,127.13030756
6445,천주교정릉4동성당,37.60991498,127.00957588
6449,국민은행효창(연등),37.54217975,126.96209733
6465,연신초교삼거리(연등)3,37.62431326,126.92949222
6476,광진교(연등)2,37.54491094,127.11275379
6479,숭례문(연등),37.55982573,126.97580247
6490,석계역(연등),37.61487392,127.06483925
6492,노원우체국,37.64666685,127.08092648
6504,종암대교(연등)1,37.59129611,127.03846517
6509,청량초교(연등)2,37.59366451,127.05839155
7512,송정빗물펌프장,37.54836131,127.06011870
6512,소화물창고(연등),37.57993378,127.05074740
6514,홍대역2번출구(연등),37.55712808,126.92416275
6517,하늘초등학교(연등),37.58592157,126.88036614
6520,서부지청(연등),37.54967048,126.95483390
6565,구로3동한신아파트(연등),37.48789125,126.89016974
6569,남부주유소,37.51952651,126.83836187
6571,서울신은초교(연등),37.51291727,126.83204737
6578,조광유통,37.55526320,126.82029030
6579,서부여성발전센터,37.53379379,126.82975609
6585,흑석센트레빌(연등),37.50627238,126.96658837
6586,강서한강자이타워,37.56566139,126.84646444
6588,구립넓은들어린이집,37.51220581,126.82949242
6589,서서울자동차매매상사(경보),37.56698031,126.84701662
6590,우리들약국,37.54385385,126.87045158
6591,반석교회(경보),37.51642898,126.85375744
6592,신안파크아파트(경보1),37.52424646,126.83020857
6593,신안파크아파트,37.52402762,126.82875678
6594,백경한의원,37.52136805,126.83416226
6595,양동초등학교(경보),37.52538877,126.85100965
6596,영등포주유소앞,37.51878373,126.91399819
6597,신도1차아파트103동앞,37.51802833,126.84560732
7515,양화대교남단램프(연등),37.53850781,126.90026360
7516,수서교회,37.48375870,127.09456336
6602,삼양로9길입구,37.60815710,127.02100954
6604,동방빌라,37.58883477,127.01190012
7523,위례스타힐스삼거리,37.48140646,127.14445460
7525,더?101동앞,37.47736820,127.14422742
7536,소망어린이공원,37.66395765,127.03706972
7543,신진시장,37.57107834,127.00484391
6611,상원초교(연등),37.66995611,127.05951402
6612,신내3지구입구,37.62051708,127.10622393
7537,소망어린이공원(연등),37.66441182,127.03659265
7556,성동소방서앞,37.55497936,127.04075128
7563,개포2동주민센터(연등),37.48935533,127.06771703
7570,남부교육청앞(연등),37.52422348,126.91014713
7574,목5동성당(연등),37.53364087,126.87757079
7582,상도건영아파트(연등),37.50683993,126.94791137
6431,능산사거리(연등)1,37.60931250,127.10107978
6422,신당동떡볶이타운,37.56312466,127.01547666
6436,동대문세무서(연등)1,37.58186963,127.02127872
6536,서대문구청,37.57920597,126.93613941
6542,북가좌한울뉴타운아파트(연등)1,37.57675384,126.90860341
6543,북가좌한울뉴타운아파트(연등)2,37.57628973,126.90814761
6545,신응교동측,37.59194273,126.91488925
6556,성수대교북단램프(연등),37.53973008,127.03519723
7584,율현공원앞(연등),37.47401406,127.11561596
6587,온조마루근린공원,37.51940958,127.10949602
6598,강서초교(경보),37.52300999,126.84088722
6599,서남병원(연등)1,37.51139537,126.83378557
6619,우리벤처사거리(연등)2,37.52008460,126.88830913
7592,사대부고정문,37.59415255,127.03751625
6621,신정푸른마을2단지(연등)1,37.51322290,126.83475972
6622,힐스테이트앞,37.55446840,126.84068567
6623,화곡고가차도입구2(경보),37.52686092,126.84925448
6624,영마트앞,37.51896048,126.83686040
6627,개봉현대아파트(연등),37.49235118,126.85622639
6628,동일하이빌아파트서측(연등),37.51129025,126.83604770
6629,삼성래미안103동,37.51455365,126.95123798
6630,삼성래미안101동,37.51393021,126.95200243
6631,삼성동자치회관(연등)2,37.46334203,126.93172787
6632,신정롯데캐슬앞(경보),37.51927647,126.84659017
6634,백범광장,37.55391984,126.97889252
6635,당산119안전센터(연등),37.53473931,126.90020515
6636,영등포리더스뷰(연등),37.51786678,126.89934753
6637,오류동교회(연등),37.49551374,126.84068481
6639,오류남초교앞(연등),37.48954553,126.83738373
6640,오류동역남측(연등),37.49367035,126.84411073
6641,연꽃어린이집(연등),37.48675704,126.89112367
6642,신도림이편한세상806동,37.50831536,126.88400616
6643,천왕초등학교(연등),37.48192067,126.83700000
6645,구로변전소(연등),37.49702175,126.88348494
6646,미래초교(연등),37.50328111,126.88860093
6647,국민은행도봉,37.67298029,127.04419558
6648,홍은중학교후문(경보),37.59160517,126.93506167
6649,동부센트레빌,37.56666644,126.96073451
6650,미동초등학교(경보),37.56255539,126.96605382
6651,동부센트레빌204동(경보),37.57574874,126.91646921
6653,독립문어린이집,37.57061175,126.95968291
6654,세종유치원(경보),37.57738170,126.91287279
6655,연희임광아파트,37.56503313,126.92741158
6656,금화터널(연대방면)(경보),37.57109505,126.95482907
6657,금화터널(사직동방면)(경보),37.56853526,126.94833422
6658,경기대입구(경보),37.56435578,126.96524974
6659,북아현로11길90번지,37.56059669,126.95122533
5798,현대빌라(경보)(광진),37.54152492,127.08992953
5799,양진초교(경보),37.54410887,127.09727302
5800,신혜성의원,37.56658223,127.08163338
5801,중랑권역공영차고지입구(연등)(경보),37.61357765,127.10530212
5802,신내차량사업소,37.61062359,127.10768839
7532,래미안강동팰리스(연등),37.53797280,127.13246412
5804,용두교옆(경보),37.57754515,127.03496893
5805,동대문중(경보),37.57291527,127.05336929
5806,휘봉초교,37.58764293,127.06991299
5807,장안아파트1단지앞(경보),37.57048396,127.07384539
5808,광진중(경보),37.53247283,127.09023008
5809,뚝섬나들목,37.53116450,127.06704208
5810,신양중1(경보),37.53267899,127.06353546
5811,신양중2(경보),37.53292980,127.06265206
5812,청담대교끝(경보),37.53873392,127.07008575
5813,효지어린이집(경보),37.53615534,127.07357120
5814,신묵초교(연등),37.60519032,127.07706106
7534,대륭드림타운(연등),37.56662330,126.84006407
5816,신내역,37.61223138,127.10369728
5817,광진문화예술회관(경보),37.53669935,127.07194530
5818,동자초교앞(경보),37.53645375,127.07258117
5819,묵현초교,37.60936138,127.07296630
5820,보라유치원(경보)(연등),37.56332565,126.84655235
5821,신흥상가옆(경보),37.60194917,127.10815586
5822,몽마제과점(경보),37.55196738,127.09237080
5824,금실경로당(경보),37.51868006,126.83722932
5825,신세계유치원(경보)1,37.56969865,126.84846861
5827,양천소방서(연등)2,37.52964712,126.87396224
5828,꿈에그린A101동(경보),37.55328960,126.84756120
7593,청계6가(연등),37.56960983,127.00972182
5830,염창현대아파트,37.55249046,126.87640595
5831,화곡아이파크아파트,37.54797108,126.84059314
5832,한양대동문회관,37.55908655,127.04095714
5833,염창동1차(경보),37.55324106,126.87589812
5835,금호대우아파트(연등),37.54722655,127.01994738
5836,장안시영아파트후문(경보),37.57560054,127.07411102
5839,공항동성당,37.55613147,126.81226413
5840,방화서광아파트,37.57889681,126.81961900
5841,태영운수(경보),37.58046961,126.81969190
5843,가양초교(연등)2,37.56092311,126.85955046
5844,강서소방서(연등)2,37.55860400,126.85977412
5846,염창길훈아파트,37.55531117,126.86804024
5847,현대자동차(경보),37.54830395,126.87483758
5848,극동상록수아파트(경보),37.54909531,126.87289309
5849,염창파출소앞(경보),37.55185199,126.86780542
5850,옥수하이츠(경보)(연등),37.54186206,127.01642700
5851,"목10,11단지사이",37.51582147,126.85735383
5852,성가복지병원,37.60638125,127.03117811
5853,화곡고가밑(경보),37.52879099,126.84826551
5854,일성스카이빌(경보),37.52852044,126.84587443
5855,수협직판장(연등),37.55366978,126.81817548
5856,강서동물병원,37.53235675,126.83935110
5857,화곡7동주민센터(연등),37.53267618,126.84400715
5858,현대빌리지(경보),37.53507049,126.85013138
5859,서진빌라앞(경보),37.53514943,126.85110364
7602,강변역하차장(연등),37.53507633,127.09442433
5861,화곡보람아파트(경보),37.55377023,126.85389222
5862,네오빌옆(경보),37.55313999,126.85351292
5863,유림빌딩앞(경보),37.55371008,126.85189493
5864,강서교회앞(연등),37.54864966,126.85033145
5865,강서방송,37.54778452,126.84930245
5866,화곡동물병원,37.54577287,126.84753846
5867,화곡초교옆,37.54339543,126.84506679
5868,방화12단지(경보),37.57009371,126.80749616
5869,수명산파크3단지(연등),37.55364002,126.82718764
5870,강서경찰서(경보),37.55184348,126.85065173
5871,한양아파트(경보),37.55048040,126.85003926
5872,등명중학교앞(경보),37.55915503,126.84363930
5873,등현초교(연등)1,37.56222652,126.84739983
5874,등현초교(연등)2,37.56043348,126.84617820
5875,등촌성당앞(경보),37.55970358,126.84569023
5876,예원교회교육관(경보),37.55825597,126.84919476
5877,유석초교정문(경보),37.56082222,126.85423171
5880,방화소방파출소(경보),37.57997616,126.81448345
5881,수명산파크101동,37.55332168,126.83020905
5882,등촌주공7단지(경보),37.56122465,126.85321104
7611,숙대입구역7번출구(연등),37.54375377,126.97237261
5884,삼각산초교,37.61653644,127.01547171
5885,우정에쉐르앞,37.59992883,127.00939414
7613,한강중교앞(연등),37.52529106,126.99163677
7614,서강대정문(연등),37.55132552,126.93770919
5888,신도림대우푸르지오앞,37.51114397,126.88933549
5889,조양시장(경보),37.54067682,127.06877737
5891,경남2차아파트(경보),37.50443554,126.85610564
5892,고척동남현교회(경보),37.50100354,126.85577948
5893,개봉동작은굴다리(연등),37.50305759,126.84565904
5894,장안현대홈타운(연등),37.56964054,127.07586086
5895,묵동연립(경보),37.61833890,127.08176828
5896,씨너스빌(경보),37.59809410,127.09513490
5897,봉화공원,37.59820361,127.07703915
5898,상봉중학교옆(경보),37.60221834,127.08930834
5899,서서울생활과학고등학교위,37.50485701,126.82909554
5900,성공회대앞,37.48846528,126.82469925
5901,항동저수지앞(경보),37.48415019,126.82223014
5902,개봉현대아이파크109(경보),37.48884269,126.85989250
5903,개봉현대아이파크206동(경보),37.49119452,126.86078180
5904,철산교앞(경보),37.48800942,126.85916956
5905,대성자동차공업사(경보),37.48823860,126.85855204
5906,구로동자이위고가(경보),37.49908282,126.88471353
5907,에이스테크노타워,37.48544508,126.89344876
5908,영서중학교앞(경보),37.48879377,126.89311308
5909,하늘공원입구1(경보),37.48704977,126.88044424
5910,옥수빗물펌프장(연등),37.54159876,127.01863131
5911,세인유치원(경보),37.56567987,127.04623171
5912,하늘숲초교,37.48341117,126.84167783
5913,목2동등촌시장,37.54812004,126.86686561
5914,가양주유소앞,37.56620817,126.84553590
5917,근화제약앞,37.49952938,127.11741595
5918,노원역10번출구,37.65658919,127.06439148
5920,마포대교입구,37.53892833,126.94503090
5921,서울스퀘어앞,37.55624169,126.97308754
5922,서울역신청사앞,37.55502826,126.97245716
5923,대치교서단,37.49733284,127.07265494
5924,마니하우스,37.55307497,126.90801407
5925,매헌초교,37.47109780,127.04158900
5926,반포힐스테이트,37.49955317,126.99689087
5927,반포2단지입구,37.50196752,126.99565229
5928,반포쇼핑타운,37.50604836,127.00435606
5929,사육신공원,37.51272608,126.95068318
5930,서강한진해모로아파트,37.54562624,126.92918772
5931,성심여고후문,37.53530130,126.95303283
5932,성우하이츠빌앞,37.62603079,127.02947574
5933,안생약국,37.54640864,126.92297085
5934,영등포소방서,37.51817575,126.90409494
5935,은평구민체육센터,37.63154138,126.92416884
5940,신성미소지음아파트,37.56961061,127.04475284
5941,자양4동주민센터(연등),37.53355899,127.06765443
5942,에이스하이앤드타워3차,37.47825146,126.88254098
5943,염창현대아파트,37.55081159,126.87753764
5936,은평센트레빌304동,37.63153423,126.92619783
5937,은평센트레빌307동,37.63104117,126.92793119
5939,신도림고등학교,37.51430324,126.88274244
5944,영중유치원,37.53124705,126.90495530
5945,오목근린공원(연등)2,37.52748744,126.87217539
5946,폭포동입구,37.62946072,126.93015188
5947,반포대교남단(연등)1,37.50858204,126.99945872
5948,잠수교북단,37.52130544,126.99378868
5949,잠실1단지서문,37.51401839,127.07784804
5950,잠실고정문,37.52200031,127.10742612
5951,잠실리센츠,37.51400126,127.08495209
5952,잠실파크리오107동,37.52083830,127.10481617
5953,잠전초등학교,37.50581476,127.08291274
5954,잠현초등학교앞,37.52213765,127.10436004
5955,문현초등학교,37.48193396,127.13072430
5956,정릉대림e편한세상,37.59888438,127.01916856
5957,정릉힐스테이트,37.61404250,127.00620652
5958,중앙대후문,37.50501934,126.95375343
5959,잠실초등학교,37.51983391,127.11213073
5960,서초트라팰리스,37.48730747,127.02882779
5962,코끼리할인마트앞,37.50586438,126.90727581
5963,크리스챤선교센터,37.50804176,126.88041120
5964,한성교회,37.51067923,126.84228843
5965,한양공원,37.55464847,126.98336663
5966,해성공업사,37.45044358,126.90445720
5967,홈플러스신풍,37.50589584,126.90930314
5968,이튼타워2(경보),37.53202486,127.07007957
5969,이튼타워3(경보),37.53121856,127.06903843
5970,이튼타워3(경보)(연등),37.53137312,127.06850543
5971,이튼타워1(경보),37.53310408,127.06888989
5972,신양초교(연등),37.53555993,127.06747836
5973,성자초교(연등),37.53161627,127.08097873
5974,신도고교,37.63047848,126.91925460
5975,신동아상가,37.66201685,127.02968160
5976,효성교회,37.61881992,127.03295037
5919,녹사평역,37.53460526,126.98701532
5977,미아교회,37.62477218,127.03035194
5979,한국스포렉스,37.57252249,127.03058595
5980,해오름마트앞,37.53889418,127.09201866
5983,올바른서울병원,37.54240129,127.14173393
5984,서울창포원앞(경보),37.68930956,127.04676748
5985,언북중학교,37.52006464,127.03450154
5986,종로노인복지관앞,37.57565132,127.00498924
5987,동인주택앞(경보),37.64400022,127.00403944
5981,삼전동주민센터,37.50301516,127.09271500
5982,향군타워,37.51683669,127.10035542
5988,케리스빌딩앞,37.56375605,127.00497624
5989,하나금융그룹,37.56610183,126.98559118
5990,상암동서울일본인학교,37.58310916,126.88494710
5991,우리은행상암동지점,37.58277971,126.88619184
5992,스탠포드호텔사거리,37.58237498,126.88740611
5993,상암디지털드림타워,37.58189931,126.88841555
5994,상암사보이시티DMC,37.58134250,126.88937416
5995,극동아파트상가앞(경보),37.68259323,127.04864198
5996,샘터근린공원,37.56311586,127.15719306
5997,고덕근린공원,37.56198436,127.15095164
5998,송곡고교,37.60586683,127.10613205
5999,마장하이츠아파트(연등),37.56575698,127.03928923
6000,광남유치원,37.54148207,127.10098461
6001,스타시티입구,37.53698400,127.07383936
6002,성진어린이집,37.55158524,127.06932965
6003,휘경동입구(경보),37.58783137,127.05498643
6004,상왕십리역(연등)1,37.56547131,127.03011332
6005,사평역,37.50436739,127.01504481
6006,올림픽대교북단(경보),37.54181458,127.09531830
6007,한강공원,37.51826315,127.07459840
6008,대로건설(주)앞(경보),37.53665520,126.90146101
6010,노들역,37.51272114,126.95232886
6011,홍대역2번출구,37.55679535,126.92367086
6012,은평뉴타운10단지,37.64321476,126.91461736
6013,르메이에르5차,37.55559744,126.93846308
6016,세종문화회관,37.57208894,126.97661644
6017,KT앞,37.57255837,126.97720952
6018,택배터미널,37.48122321,126.87849371
6019,현대한강아파트,37.52252845,126.96053584
6020,가재울동부센트레빌,37.57517530,126.91652689
6021,연희성모의원,37.57460688,126.92713980
6022,금호아파트,37.54504725,127.14273743
6023,잠실파크리오119동,37.52002759,127.10790982
6024,은평롯데몰,37.63909396,126.91870028
6025,신가초교정문,37.49917367,127.11974230
6026,파티마동물병원,37.55794832,126.92899060
6027,동대문밀리오레앞,37.56815712,127.00930288
6028,은평롯데캐슬821동,37.64305853,126.92154711
6029,은평뉴타운아이파크709동,37.64501187,126.92638371
6030,은평뉴타운푸르지오601동,37.64671425,126.92891249
6031,은평뉴타운6단지앞,37.65009598,126.93138355
6032,상도교동측,37.68674556,127.05191061
6033,"수락리버시티3,4단지앞",37.68780531,127.05316832
7501,트리플렉스,37.51970173,126.89865018
6035,거여초교남측,37.50206635,127.14074060
6036,코사마트앞(경보),37.55625812,126.81840025
6037,증미역(연등)1,37.55775223,126.86392844
6038,성락빌딩앞(연등)2,37.50205944,126.90155907
6039,삼환나띠르빌,37.47990373,127.00585624
6040,태승훼미리아파트앞(경보),37.54752444,126.83321908
6041,여의하류IC(경보),37.53212117,126.90864465
6042,영등포장애인복지관,37.52074329,126.91247503
6043,문래우체국,37.51402967,126.89548701
6044,강서교회앞,37.54922699,126.85097694
6045,신방화역,37.56754943,126.81661777
6046,금천공동체지원센터,37.45091803,126.90778786
6047,가양빗물펌프장,37.55963548,126.86700458
6048,한솔아파트앞(경보),37.54456425,126.88848413
6049,공원주차장입구,37.53609268,126.82970449
6050,화곡2치안센터,37.53116710,126.85372501
6051,한국폴리텍대학입구(연등),37.54540855,126.84462263
6053,세왕약국앞(경보),37.51734373,126.85334708
6054,백마빌딩앞(경보),37.52316886,126.83199945
6055,대한유치원(경보),37.52608873,126.84487091
6056,중랑역,37.59394717,127.07596484
6057,정진학교앞(경보),37.49711513,126.82203378
6059,마장초교(경보),37.56744774,127.04285682
6060,홈플러스강서점앞(경보),37.55770846,126.85560302
6061,정원유치원앞(경보),37.50725175,126.86445869
6062,발산1동주민센터,37.55316764,126.83101779
6063,우체국사거리,37.53004471,126.89476089
6064,대한적십자(경보),37.57166093,127.03887381
6065,효문고,37.65261112,127.01735183
6066,관악영어마을,37.47189927,126.95856718
6067,건대후문(연등),37.53785491,127.07410922
6068,석관펌프장(연등),37.61377433,127.06522496
6069,아리랑고개(연등),37.60061348,127.01493117
6070,양록농협(연등),37.61379311,127.03396714
6071,DMC첨단산업센터(연등),37.58583796,126.88559967
6072,브라이튼여의도,37.52305306,126.92980328
6073,현대신사옥앞,37.57599205,127.00036076
6074,잠수교남단,37.51062759,126.99843126
6075,북부도로교통사업소앞,37.63406164,127.03762317
6076,럭키레포츠앞,37.63863689,127.02888115
6077,관악노인복지관(연등)1,37.49121162,126.92711007
6084,신사중앙의원(연등),37.59679091,126.90827700
6085,월드컵파크9단지입구,37.58486968,126.87931657
6086,삼선빌딩,37.55765151,126.97692688
6078,망우1동우체국,37.60025192,127.10224296
6080,보성운수종점(연등),37.46386433,126.91910953
6081,송정역(연등),37.56135312,126.81092426
6082,신내데시앙후문,37.61308498,127.09991677
6083,신내지하차도입구,37.59947464,127.09855799
6087,은평제일교회,37.64054038,126.92103140
6088,CJ빌딩입구,37.55422279,126.97653271
6089,금암문화공원,37.64483994,126.91867499
6090,창신빌앞,37.62054310,127.03259496
6091,청량리민자역사고가,37.58138939,127.04996770
6092,한일택시,37.63614025,127.01730250
6093,관악농협신독산지점,37.47384131,126.89464194
6094,상도3차래미안아파트,37.50121106,126.95366151
6095,SH빌아파트,37.50295614,126.95424867
6096,강일리버파크3단지입구,37.56617713,127.17368495
6097,은평성모병원,37.63449781,126.91704550
6099,구파발사거리,37.63899514,126.91674522
6100,"강일1,3단지",37.56758066,127.17356517
6101,강일리버파크1단지입구,37.56815410,127.17266364
6102,강일리버파크101동앞,37.56878404,127.17218199
6103,강일리버파크2단지입구,37.56860626,127.17636168
6104,강일리버파크509동앞,37.56835130,127.17685215
6106,송파푸르지오시티,37.48152603,127.12180290
6107,송파파크하비오,37.48063938,127.12222435
6108,NC백화점송파,37.47853276,127.12340489
6109,서울복합물류단지,37.47625820,127.12336459
6110,문정동래미안갤러리,37.47936441,127.11909871
6111,제3기동단앞,37.48014546,127.11860013
6112,숯내교동측,37.47958722,127.11710373
6114,"강일6,8단지",37.56244975,127.17660692
6115,"강일6,7단지",37.56320655,127.17865965
6116,강일초교,37.56485917,127.17818791
6117,"강일9,10단지",37.56139922,127.18009235
6118,강일9단지입구,37.55933440,127.17964058
6119,"강일9,10단지사거리",37.55845406,127.17995986
6120,미사강변동일하이빌2005동앞,37.55883448,127.18185388
6121,강일리버파크1008동앞(C6),37.55956800,127.18194570
6124,은평푸르지오618동앞,37.64927928,126.92884614
6125,기타1(서대문권역),37.61210372,126.93850999
6126,기타1(동대문권역),37.58520451,127.06551326
6122,강일10단지,37.56165908,127.18155104
6123,미사강변17단지삼거리,37.56395872,127.18051775
6127,기타1(강서권역),37.52455022,126.83306227
6128,월드컵파크9단지입구(연등),37.58544527,126.87971547
6129,재활용선별장,37.53080870,126.95248148
6130,동부센트레빌아파트정문(경보),37.57966031,127.01602910
6131,동부센트레빌아파트앞(경보),37.58187423,127.01629785
6132,동대문역1번출구,37.57175835,127.01100379
6133,통일부(남북회담본부)(경보),37.58681774,126.98561247
6134,구로1교서측,37.48932846,126.89647770
6135,구로1교동측,37.48632888,126.89984787
6136,오솔공원,37.52247736,126.83680816
6137,공항동주민센터앞(경보),37.55890768,126.81059277
6138,화곡고가차도입구(경보),37.52691480,126.84954416
6139,수출입은행뒤(연등),37.52893785,126.92253095
6140,연세유치원(경보),37.63844438,127.06093797
7486,우리은행독립문,37.57099374,126.96155964
6142,수락검문소,37.68936442,127.05538387
6143,부대앞(경보),37.59730870,126.96991851
6144,국립서울맹학교(경보),37.58415310,126.96807745
6145,LG연구소(경보),37.58283685,126.96745118
6146,여래약국(경보),37.58052362,126.96877590
6147,상명초교,37.60084779,126.95676677
6148,초소앞(경보),37.58028955,126.96215770
6149,미주동방벽운아파트(경보),37.68065881,127.05614225
6150,성모재활원앞(경보),37.47055662,127.11973318
6151,수락산보람210동(경보),37.66810364,127.06438214
6152,영림초교(경보),37.48709749,126.90210655
6153,수서신혼희망타운입구,37.47625869,127.10849530
6154,숯내교,37.47837224,127.11421841
6157,미아역(연등),37.62713925,127.02588143
6158,두산베어스타운앞,37.57812972,127.03267437
6159,성동경찰서앞,37.56124419,127.03648966
6160,정부서울청사입구,37.57508741,126.97639331
6161,현대종합카센터,37.52985159,127.07864077
6162,신내서울의료원,37.61378885,127.09787129
6163,백암고(경보),37.51086412,126.84318543
6165,궁동터널입구(경보),37.50680509,126.83765040
6166,인생약국,37.53183003,127.08398895
6167,성동고등학교2(경보),37.56488055,127.02221406
6168,종로와룡공원앞,37.58898460,126.98656955
6169,성북LIG주택단지입구,37.59647814,126.98559840
6172,월드컵파크708동앞,37.58100302,126.88210087
6173,롯데광명물류센터(경보),37.48807856,126.87305785
6174,겸재정선기념관(경보),37.57243510,126.83874890
6170,산복터널(경보),37.45698438,126.92094932
6171,힐스테이트녹번역,37.60106282,126.93348893
6175,삼성래미안3차아파트,37.52967547,126.90759651
6176,마포대교남단(경보),37.52962725,126.92907612
6177,대진빌라,37.49472284,126.84847143
6178,군자새마을금고(경보),37.55179415,127.07121672
6179,백조온누리약국,37.56373097,127.08008035
6180,인재학원앞(경보),37.53087756,127.07909615
6181,자양1파출소(경보),37.53667203,127.07672362
6182,고척파크푸르지오앞(경보),37.50670811,126.85891563
6183,고척2동주민센터앞(경보),37.50647347,126.85832804
6184,면목신협,37.58547078,127.08840864
6185,숯불돈갈비앞(경보),37.53145528,127.07938021
6186,오대산약초건강원,37.60020498,127.07371541
6187,파크랜드앞,37.54933256,127.02598092
6188,롯데자동차정비소앞(경보),37.54035687,126.89405110
6190,신길역앞,37.51748579,126.91654844
6191,구로SK허브수,37.49534080,126.87162962
